NO_OF_SAMPLES	691
FREQUENCY	200
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
FIRST_SAMPLE	59
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
109	0.54000	-4.941094	8.689426	12.946418	3.181601	2.743616	-0.546729	-196.572370	217.932788	0.000000	
110	0.54500	-4.917686	8.643639	13.746195	3.172451	2.788686	-0.537728	-188.492278	204.690243	0.000000	
111	0.55000	-5.076955	8.620738	13.922571	3.190745	2.797662	-0.546773	-186.286338	203.470828	0.000000	
112	0.55500	-5.054139	8.620944	13.386922	3.208914	2.716425	-0.528323	-187.734997	212.991277	0.000000	
113	0.56000	-5.008247	8.529133	13.476286	3.145819	2.697949	-0.546667	-185.258366	207.169948	0.000000	
114	0.56500	-5.076700	8.574631	13.567322	3.154416	2.761222	-0.537477	-188.475018	206.273527	0.000000	
115	0.57000	-4.941075	8.780498	13.392536	3.163586	2.788635	-0.551320	-193.391033	209.033268	0.000000	
116	0.57500	-4.917733	8.666881	13.744137	3.208842	2.761805	-0.533155	-186.564490	207.300008	0.000000	
117	0.58000	-4.985830	8.643841	13.831367	3.191294	2.725410	-0.551361	-182.557515	204.788094	0.000000	
118	0.58500	-5.122586	8.620556	13.477946	3.181735	2.761398	-0.546607	-189.598669	209.533671	0.000000	
119	0.59000	-5.121947	8.711017	13.835417	3.127224	2.778912	-0.518959	-185.971593	199.899905	0.000000	
120	0.59500	-4.940077	8.575279	13.742817	3.181893	2.725399	-0.537677	-183.867285	205.629779	0.000000	
121	0.60000	-4.940372	8.575638	13.831779	3.209026	2.752773	-0.546952	-184.663886	206.264192	0.000000	
122	0.60500	-5.009036	8.689490	13.478752	3.208628	2.779814	-0.533019	-191.295765	211.308591	0.000000	
123	0.61000	-5.031917	8.689714	13.565855	3.218252	2.752751	-0.555923	-188.005074	210.656972	0.000000	
124	0.61500	-5.076860	8.689024	13.832946	3.173020	2.752264	-0.546621	-184.210726	203.310931	0.000000	
125	0.62000	-4.917521	8.643617	13.834468	3.172506	2.779611	-0.533134	-186.635003	203.384627	0.000000	
