NO_OF_SAMPLES	691
FREQUENCY	200
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
FIRST_SAMPLE	59
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
237	1.18000	0.692344	0.608447	4.243610	0.310923	0.297189	0.118617	0.000000	0.000000	0.000000	
238	1.18500	0.668238	0.632450	3.893218	0.329415	0.260884	0.123134	0.000000	0.000000	0.000000	
239	1.19000	0.669782	0.699399	4.155099	0.329111	0.297238	0.132533	0.000000	0.000000	0.000000	
240	1.19500	0.646373	0.632353	4.067573	0.356770	0.261073	0.118496	0.000000	0.000000	0.000000	
241	1.20000	0.691470	0.608910	4.068230	0.329206	0.297333	0.123243	0.000000	0.000000	0.000000	
242	1.20500	0.757966	0.631766	3.718564	0.320080	0.315554	0.132612	0.000000	0.000000	0.000000	
243	1.21000	0.690732	0.631958	3.893914	0.329085	0.269795	0.150795	0.000000	0.000000	0.000000	
244	1.21500	0.735847	0.700172	3.717857	0.329348	0.297414	0.127998	0.000000	0.000000	0.000000	
245	1.22000	0.691593	0.745268	3.891939	0.329316	0.306513	0.123455	0.000000	0.000000	0.000000	
246	1.22500	0.644394	0.723690	3.541381	0.329500	0.297456	0.123446	0.000000	0.000000	0.000000	
247	1.23000	0.690093	0.654500	3.718680	0.265368	0.305991	0.132610	0.000000	0.000000	0.000000	
248	1.23500	0.668796	0.609057	4.067872	0.329259	0.297360	0.118640	0.000000	0.000000	0.000000	
249	1.24000	0.689016	0.632517	3.542455	0.329295	0.315636	0.132637	0.000000	0.000000	0.000000	
250	1.24500	0.620989	0.610660	3.541787	0.329631	0.288423	0.109475	0.000000	0.000000	0.000000	
251	1.25000	0.668958	0.745547	3.891969	0.329378	0.288260	0.123375	0.000000	0.000000	0.000000	
252	1.25500	0.735405	0.700136	3.630189	0.311125	0.315577	0.123493	0.000000	0.000000	0.000000	
253	1.26000	0.668635	0.722311	3.891708	0.310968	0.333727	0.123557	0.000000	0.000000	0.000000	
254	1.26500	0.735942	0.745935	3.630649	0.302214	0.269944	0.118739	0.000000	0.000000	0.000000	
255	1.27000	0.691801	0.699923	3.980835	0.311070	0.269827	0.127841	0.000000	0.000000	0.000000	
256	1.27500	0.736736	0.654071	3.980946	0.320053	0.306396	0.127951	0.000000	0.000000	0.000000	
257	1.28000	0.735766	0.699644	3.717789	0.292774	0.333660	0.123565	0.000000	0.000000	0.000000	
258	1.28500	0.645256	0.723110	3.717407	0.292893	0.287979	0.127991	0.000000	0.000000	0.000000	
259	1.29000	0.733861	0.655675	3.368082	0.329465	0.288338	0.132568	0.000000	0.000000	0.000000	
260	1.29500	0.736081	0.609343	3.892687	0.356779	0.306835	0.109493	0.000000	0.000000	0.000000	
261	1.30000	0.690720	0.723242	3.716785	0.329563	0.297543	0.109608	0.000000	0.000000	0.000000	
262	1.30500	0.782595	0.653671	4.069111	0.310930	0.306362	0.123336	0.000000	0.000000	0.000000	
263	1.31000	0.690607	0.722721	3.718033	0.283681	0.297015	0.132637	0.000000	0.000000	0.000000	
264	1.31500	0.758875	0.745382	3.717552	0.329385	0.306587	0.123483	0.000000	0.000000	0.000000	
265	1.32000	0.782945	0.653421	4.156737	0.319918	0.306336	0.132527	0.000000	0.000000	0.000000	
266	1.32500	0.803005	0.700174	3.542574	0.356710	0.325058	0.128139	0.000000	0.000000	0.000000	
267	1.33000	0.780061	0.654944	3.543388	0.329371	0.306594	0.128018	0.000000	0.000000	0.000000	
268	1.33500	0.759499	0.608638	4.068507	0.356498	0.306655	0.127880	0.000000	0.000000	0.000000	
269	1.34000	0.760532	0.744760	4.068074	0.347440	0.288321	0.132550	0.000000	0.000000	0.000000	
270	1.34500	0.757394	0.609470	3.631715	0.329175	0.288167	0.146289	0.000000	0.000000	0.000000	
271	1.35000	0.689550	0.632745	3.630076	0.347647	0.288424	0.127895	0.000000	0.000000	0.000000	
272	1.35500	0.691766	0.654036	4.068800	0.301726	0.287900	0.137069	0.000000	0.000000	0.000000	
