NO_OF_FRAMES	691
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
608	3.03500	335.689	273.978	1617.814	276.138	413.938	1348.327	229.515	484.658	1039.020	283.855	543.578	816.110	283.863	131.387	1349.290	243.839	43.992	1038.282	325.185	-12.303	836.534	302.696	441.120	816.800	293.625	400.726	431.542	208.126	420.424	69.384	172.079	368.434	28.717	313.721	457.601	27.531	377.386	426.255	28.584	299.949	83.342	817.632	292.462	121.416	426.269	210.340	97.553	67.533	166.728	138.990	33.838	317.558	63.911	26.086	384.569	111.908	26.988
609	3.04000	335.827	273.957	1617.902	276.155	413.931	1348.251	229.499	484.735	1039.051	283.751	543.485	816.098	283.860	131.320	1349.330	244.001	43.983	1038.188	325.163	-12.302	836.589	302.801	441.254	816.782	293.512	400.858	431.537	208.102	420.420	69.381	172.122	368.400	28.607	313.752	457.680	27.449	377.402	426.237	28.626	299.900	83.331	817.761	292.510	121.512	426.190	210.354	97.505	67.549	166.703	139.089	33.932	317.576	63.872	25.998	384.697	111.825	26.987
610	3.04500	335.737	274.031	1617.837	276.191	413.961	1348.222	229.495	484.729	1039.019	283.814	543.703	816.176	283.718	131.316	1349.314	243.890	44.016	1038.225	325.213	-12.304	836.555	302.842	441.300	816.768	293.531	400.917	431.697	208.085	420.434	69.368	172.240	368.499	28.384	313.651	457.591	27.500	377.473	426.303	28.687	299.968	83.297	817.643	292.374	121.327	426.228	210.357	97.596	67.413	166.610	139.068	33.928	317.573	63.901	26.115	384.531	111.944	26.963
611	3.05000	335.834	273.996	1617.905	276.180	413.982	1348.179	229.485	484.674	1039.076	283.686	543.695	816.118	283.784	131.366	1349.247	243.882	43.917	1038.322	325.051	-12.343	836.626	302.689	441.087	816.863	293.523	400.896	431.656	208.009	420.363	69.362	172.062	368.502	28.679	313.635	457.587	27.572	377.327	426.319	28.699	299.950	83.343	817.702	292.433	121.401	426.109	210.409	97.617	67.515	166.575	139.101	33.913	317.579	63.923	26.115	384.622	111.897	27.141
612	3.05500	335.761	274.077	1617.868	276.219	414.003	1348.219	229.466	484.727	1039.135	283.564	543.623	816.207	283.786	131.326	1349.280	243.841	43.962	1038.415	325.155	-12.272	836.613	302.866	441.267	816.788	293.477	400.844	431.541	208.072	420.412	69.372	172.145	368.457	28.520	313.586	457.653	27.572	377.389	426.269	28.673	299.941	83.299	817.671	292.598	121.530	426.198	210.362	97.534	67.545	166.688	139.090	33.896	317.601	63.943	26.131	384.607	111.935	26.994
613	3.06000	335.855	274.056	1617.778	276.156	413.952	1348.222	229.437	484.767	1038.996	283.671	543.741	816.167	283.865	131.331	1349.317	243.887	43.945	1038.357	325.098	-12.258	836.521	302.665	441.041	816.825	293.571	400.877	431.687	208.029	420.445	69.398	172.184	368.358	28.562	313.667	457.575	27.432	377.392	426.212	28.538	299.963	83.310	817.656	292.552	121.421	426.227	210.384	97.527	67.433	166.605	139.079	33.938	317.589	63.873	26.124	384.630	111.987	26.973
614	3.06500	335.902	274.072	1617.768	276.278	413.997	1348.226	229.425	484.653	1039.077	283.595	543.730	816.099	283.797	131.318	1349.290	243.937	43.907	1038.388	325.054	-12.271	836.679	302.687	441.010	816.792	293.576	400.837	431.584	208.115	420.397	69.376	172.000	368.480	28.669	313.623	457.575	27.556	377.421	426.246	28.636	299.815	83.284	817.782	292.663	121.442	426.172	210.321	97.586	67.471	166.599	139.092	33.903	317.566	63.851	26.207	384.509	111.896	27.107
615	3.07000	335.935	274.093	1617.780	276.258	413.953	1348.269	229.423	484.670	1039.035	283.528	543.740	816.130	283.909	131.388	1349.327	243.874	43.874	1038.441	325.101	-12.272	836.495	302.837	441.246	816.780	293.575	400.812	431.551	208.155	420.500	69.279	172.028	368.381	28.586	313.640	457.621	27.594	377.595	426.276	28.607	299.944	83.312	817.638	292.525	121.448	426.172	210.232	97.575	67.519	166.626	139.196	34.008	317.580	63.867	26.111	384.678	111.938	26.931
616	3.07500	335.919	274.096	1617.853	276.229	413.963	1348.187	229.402	484.703	1038.986	283.417	543.731	816.173	283.799	131.329	1349.297	243.976	43.898	1038.514	325.109	-12.247	836.558	302.688	441.042	816.807	293.669	400.756	431.540	208.034	420.385	69.444	172.225	368.477	28.613	313.638	457.574	27.502	377.518	426.285	28.641	299.958	83.303	817.630	292.383	121.343	426.195	210.320	97.696	67.593	166.696	139.186	33.714	317.628	63.851	26.038	384.704	111.973	26.926
617	3.08000	335.941	274.056	1617.803	276.321	413.933	1348.172	229.380	484.688	1039.032	283.548	543.792	816.147	283.972	131.419	1349.222	243.938	43.879	1038.596	325.150	-12.276	836.553	302.840	441.263	816.658	293.534	400.829	431.566	208.060	420.418	69.379	172.104	368.391	28.546	313.681	457.619	27.551	377.378	426.222	28.690	299.920	83.319	817.620	292.414	121.304	426.272	210.271	97.485	67.503	166.684	139.114	33.839	317.654	63.888	26.114	384.633	111.914	27.063
618	3.08500	335.818	274.122	1617.836	276.231	413.965	1348.281	229.448	484.657	1039.040	283.392	543.757	816.196	283.990	131.414	1349.240	243.932	43.876	1038.555	325.000	-12.286	836.608	302.924	441.236	816.799	293.496	400.809	431.659	208.066	420.382	69.247	172.000	368.448	28.707	313.678	457.611	27.563	377.323	426.295	28.625	299.834	83.270	817.712	292.399	121.311	426.219	210.402	97.520	67.510	166.614	139.123	33.967	317.661	63.862	26.070	384.688	111.909	26.921
619	3.09000	336.050	274.143	1617.948	276.316	414.070	1348.170	229.341	484.676	1039.073	283.307	543.741	816.161	283.875	131.356	1349.320	243.933	43.841	1038.493	325.021	-12.289	836.576	302.783	441.016	816.871	293.520	400.794	431.611	208.000	420.346	69.362	172.138	368.452	28.576	313.571	457.627	27.570	377.439	426.241	28.582	299.893	83.272	817.649	292.396	121.389	426.204	210.296	97.514	67.471	166.728	139.138	33.853	317.603	63.905	26.118	384.500	111.920	27.085
620	3.09500	336.063	274.093	1617.749	276.291	413.989	1348.248	229.363	484.701	1038.989	283.510	543.884	816.110	283.880	131.320	1349.321	243.889	43.844	1038.528	325.061	-12.272	836.593	302.821	441.263	816.744	293.592	400.795	431.678	208.139	420.355	69.190	172.004	368.426	28.697	313.729	457.614	27.620	377.235	426.249	28.725	299.867	83.296	817.713	292.460	121.340	426.165	210.359	97.563	67.522	166.724	139.105	33.846	317.597	63.846	26.084	384.558	111.821	27.098
621	3.10000	336.150	274.152	1617.660	276.234	413.988	1348.246	229.309	484.628	1039.043	283.323	543.817	816.150	284.030	131.424	1349.161	243.940	43.930	1038.410	325.010	-12.256	836.519	302.866	441.232	816.672	293.547	400.856	431.487	208.125	420.334	69.217	171.999	368.362	28.668	313.637	457.640	27.529	377.423	426.259	28.613	299.923	83.290	817.613	292.500	121.397	426.093	210.414	97.562	67.405	166.640	139.046	33.907	317.609	63.879	26.079	384.717	111.876	26.957
622	3.10500	336.126	274.170	1617.859	276.309	413.982	1348.281	229.305	484.698	1039.060	283.366	543.856	816.091	284.020	131.419	1349.237	243.925	43.930	1038.500	324.940	-12.232	836.521	302.892	441.194	816.802	293.662	400.718	431.650	207.998	420.356	69.445	172.081	368.355	28.569	313.626	457.678	27.507	377.471	426.220	28.699	299.871	83.286	817.624	292.354	121.318	426.285	210.272	97.558	67.577	166.634	139.113	33.964	317.569	63.838	26.193	384.507	111.934	27.018
623	3.11000	336.167	274.150	1617.809	276.194	414.012	1348.266	229.353	484.637	1039.045	283.454	543.907	816.148	283.925	131.307	1349.263	243.839	43.952	1038.505	324.968	-12.207	836.603	302.776	441.055	816.723	293.593	400.845	431.568	208.092	420.478	69.347	172.109	368.529	28.599	313.722	457.629	27.523	377.357	426.270	28.713	299.751	83.282	817.611	292.289	121.364	426.152	210.282	97.588	67.568	166.698	139.082	33.912	317.608	63.878	26.147	384.671	112.062	26.960
624	3.11500	336.151	274.174	1617.806	276.299	413.971	1348.146	229.430	484.683	1039.047	283.441	543.900	816.110	283.937	131.363	1349.270	243.879	44.016	1038.377	324.952	-12.244	836.612	302.879	441.149	816.799	293.608	400.825	431.535	207.954	420.378	69.470	172.109	368.425	28.537	313.522	457.584	27.498	377.402	426.262	28.711	299.842	83.269	817.713	292.473	121.426	426.294	210.286	97.485	67.570	166.626	139.135	33.855	317.577	63.855	26.030	384.546	112.006	27.038
625	3.12000	336.173	274.177	1617.860	276.355	413.938	1348.195	229.309	484.698	1039.061	283.473	543.942	816.101	284.055	131.463	1349.197	243.887	44.006	1038.355	324.945	-12.242	836.456	302.793	440.998	816.765	293.741	400.689	431.669	208.022	420.409	69.454	172.225	368.548	28.458	313.629	457.631	27.633	377.355	426.279	28.677	299.930	83.316	817.653	292.542	121.429	426.226	210.391	97.500	67.491	166.647	139.042	33.905	317.596	63.908	26.216	384.705	111.954	26.880
626	3.12500	336.225	274.200	1617.828	276.353	413.984	1348.206	229.280	484.705	1039.102	283.335	543.954	816.215	283.972	131.279	1349.258	243.909	44.008	1038.319	324.869	-12.211	836.503	302.838	441.067	816.750	293.621	400.824	431.578	207.987	420.359	69.351	172.085	368.357	28.526	313.720	457.663	27.490	377.362	426.205	28.737	299.837	83.266	817.697	292.407	121.317	426.244	210.255	97.620	67.592	166.529	139.127	33.958	317.603	63.865	26.117	384.467	111.978	27.031
627	3.13000	336.213	274.148	1617.880	276.337	413.959	1348.211	229.369	484.761	1039.042	283.322	543.914	816.167	284.105	131.423	1349.268	243.903	44.039	1038.275	324.889	-12.209	836.524	302.829	441.212	816.753	293.700	400.656	431.547	208.124	420.446	69.440	172.084	368.451	28.618	313.652	457.619	27.530	377.359	426.293	28.630	299.821	83.224	817.727	292.460	121.354	426.060	210.363	97.484	67.432	166.593	139.095	33.943	317.488	63.870	26.226	384.509	111.741	27.015
628	3.13500	336.241	274.174	1617.807	276.358	414.016	1348.192	229.337	484.748	1039.121	283.255	543.949	816.107	284.061	131.328	1349.246	243.803	44.102	1038.355	324.824	-12.213	836.519	302.882	441.179	816.714	293.600	400.813	431.572	208.066	420.355	69.326	172.055	368.473	28.598	313.670	457.621	27.584	377.395	426.260	28.626	299.873	83.289	817.628	292.393	121.257	426.196	210.343	97.578	67.467	166.639	139.058	33.885	317.567	63.915	26.020	384.470	111.840	27.218
629	3.14000	336.323	274.189	1617.844	276.334	414.021	1348.251	229.373	484.803	1039.008	283.301	543.937	816.208	284.007	131.381	1349.284	243.793	44.107	1038.309	324.899	-12.185	836.536	302.830	441.172	816.722	293.697	400.734	431.506	208.160	420.403	69.369	171.971	368.432	28.683	313.625	457.666	27.586	377.430	426.274	28.675	299.879	83.232	817.734	292.376	121.365	426.165	210.383	97.543	67.449	166.632	139.124	33.897	317.645	63.825	26.106	384.633	111.959	26.995
630	3.14500	336.336	274.191	1617.808	276.364	414.046	1348.256	229.360	484.699	1039.124	283.377	543.990	816.170	284.034	131.376	1349.313	243.850	44.113	1038.281	324.829	-12.203	836.488	302.792	440.891	816.787	293.505	400.835	431.645	208.211	420.428	69.166	172.297	368.462	28.372	313.651	457.568	27.549	377.395	426.288	28.607	299.853	83.246	817.701	292.445	121.382	426.239	210.403	97.673	67.393	166.706	139.172	33.907	317.652	63.863	25.981	384.657	112.072	27.053
631	3.15000	336.363	274.236	1617.797	276.416	414.003	1348.227	229.393	484.784	1039.118	283.081	543.960	816.277	283.958	131.355	1349.336	243.883	44.112	1038.329	324.808	-12.193	836.455	302.813	441.125	816.807	293.540	400.749	431.495	207.943	420.407	69.382	172.077	368.392	28.582	313.644	457.673	27.433	377.473	426.247	28.666	299.874	83.216	817.644	292.314	121.334	426.306	210.325	97.610	67.511	166.697	139.085	33.827	317.590	63.869	26.136	384.599	111.896	26.985
632	3.15500	336.401	274.250	1617.828	276.339	414.057	1348.324	229.411	484.828	1039.016	283.405	544.003	816.070	284.214	131.464	1349.274	243.832	44.184	1038.362	324.726	-12.222	836.513	302.839	441.122	816.751	293.660	400.699	431.510	208.231	420.375	69.381	172.010	368.423	28.643	313.721	457.607	27.553	377.431	426.224	28.664	299.813	83.243	817.764	292.474	121.382	426.231	210.348	97.586	67.482	166.668	139.138	33.767	317.619	63.951	26.092	384.645	111.958	26.964
633	3.16000	336.436	274.201	1617.814	276.456	413.982	1348.226	229.356	484.788	1039.083	283.187	544.012	816.200	284.017	131.398	1349.300	243.845	44.117	1038.315	324.913	-12.130	836.542	302.699	440.961	816.799	293.590	400.783	431.446	208.178	420.410	69.267	171.977	368.423	28.723	313.621	457.601	27.624	377.422	426.286	28.732	299.883	83.201	817.640	292.492	121.371	426.176	210.351	97.569	67.480	166.759	139.107	33.816	317.654	63.871	26.018	384.499	111.879	27.063
634	3.16500	336.448	274.250	1617.764	276.498	414.036	1348.181	229.334	484.756	1039.148	283.219	544.018	816.141	283.999	131.387	1349.360	243.796	44.151	1038.427	324.751	-12.189	836.503	302.791	441.075	816.775	293.580	400.776	431.529	208.161	420.477	69.313	172.046	368.540	28.610	313.558	457.638	27.520	377.475	426.232	28.715	299.774	83.219	817.798	292.506	121.425	426.253	210.284	97.583	67.548	166.770	139.140	33.816	317.574	63.859	26.119	384.650	111.901	26.940
635	3.17000	336.451	274.234	1617.751	276.429	414.030	1348.321	229.363	484.794	1039.140	283.187	544.082	816.210	284.078	131.322	1349.301	243.785	44.080	1038.479	324.656	-12.240	836.470	302.829	441.096	816.846	293.688	400.813	431.573	208.113	420.412	69.453	172.016	368.476	28.785	313.656	457.621	27.546	377.390	426.238	28.688	299.818	83.212	817.682	292.395	121.354	426.121	210.282	97.595	67.484	166.748	139.087	33.918	317.604	63.884	26.092	384.543	111.958	27.173
636	3.17500	336.441	274.229	1617.759	276.454	414.018	1348.197	229.386	484.789	1039.169	283.257	544.060	816.186	284.168	131.433	1349.231	243.832	44.060	1038.518	324.741	-12.147	836.479	302.756	440.932	816.764	293.481	400.850	431.684	207.977	420.359	69.408	172.113	368.470	28.590	313.654	457.646	27.509	377.464	426.274	28.653	299.803	83.280	817.686	292.463	121.316	426.093	210.309	97.566	67.476	166.688	139.136	33.913	317.602	63.860	26.030	384.588	111.911	27.013
637	3.18000	336.504	274.257	1617.836	276.485	414.023	1348.238	229.347	484.781	1039.117	283.168	544.013	816.154	284.227	131.434	1349.352	243.892	44.059	1038.467	324.735	-12.261	836.496	302.751	440.885	816.783	293.554	400.829	431.679	208.123	420.401	69.264	172.086	368.391	28.699	313.655	457.601	27.448	377.401	426.300	28.681	299.915	83.216	817.635	292.337	121.266	426.268	210.355	97.498	67.515	166.707	139.080	33.851	317.653	63.863	26.182	384.661	111.933	26.974
638	3.18500	336.566	274.242	1617.751	276.460	414.051	1348.263	229.379	484.774	1039.162	283.222	544.022	816.122	284.214	131.489	1349.303	243.888	44.082	1038.506	324.746	-12.127	836.456	302.767	441.144	816.689	293.542	400.804	431.555	208.082	420.434	69.466	172.185	368.420	28.558	313.638	457.635	27.517	377.405	426.217	28.627	299.851	83.224	817.645	292.529	121.455	426.235	210.313	97.603	67.524	166.627	139.072	33.890	317.651	63.925	26.169	384.609	112.011	27.097
639	3.19000	336.488	274.231	1617.759	276.519	414.018	1348.256	229.363	484.811	1039.135	282.969	544.072	816.195	284.188	131.527	1349.245	243.902	44.062	1038.465	324.649	-12.154	836.505	302.853	441.097	816.759	293.642	400.799	431.516	208.101	420.354	69.267	172.166	368.504	28.459	313.660	457.613	27.510	377.425	426.168	28.724	299.797	83.166	817.735	292.568	121.390	426.148	210.260	97.560	67.551	166.667	139.120	33.940	317.608	63.825	26.080	384.465	112.061	27.060
640	3.19500	336.525	274.216	1617.864	276.474	414.053	1348.304	229.453	484.777	1039.074	283.141	544.108	816.092	284.077	131.420	1349.256	243.899	44.105	1038.496	324.741	-12.128	836.465	302.814	441.134	816.774	293.619	400.765	431.482	208.201	420.426	69.155	172.013	368.463	28.732	313.610	457.583	27.440	377.394	426.282	28.628	299.903	83.234	817.651	292.467	121.359	426.235	210.296	97.522	67.519	166.664	139.139	33.875	317.560	63.908	26.129	384.691	111.905	26.909
641	3.20000	336.524	274.187	1617.742	276.523	414.050	1348.224	229.336	484.758	1039.143	283.253	544.181	816.082	284.035	131.357	1349.309	243.936	44.110	1038.515	324.797	-12.097	836.464	302.755	441.148	816.732	293.721	400.644	431.529	208.025	420.332	69.415	172.044	368.330	28.670	313.623	457.593	27.568	377.415	426.298	28.704	299.848	83.224	817.680	292.505	121.376	426.205	210.369	97.543	67.472	166.701	139.179	33.867	317.706	63.894	26.053	384.590	111.942	27.012
642	3.20500	336.525	274.220	1617.839	276.529	414.046	1348.288	229.422	484.838	1039.053	283.087	544.122	816.204	284.267	131.467	1349.325	243.843	44.114	1038.499	324.734	-12.174	836.492	302.841	441.111	816.748	293.727	400.680	431.574	208.043	420.443	69.384	171.993	368.407	28.686	313.564	457.620	27.529	377.457	426.258	28.704	299.830	83.213	817.680	292.468	121.267	426.228	210.329	97.608	67.631	166.664	139.147	33.948	317.670	63.874	26.014	384.581	111.933	27.165
643	3.21000	336.546	274.262	1617.868	276.603	414.056	1348.218	229.394	484.862	1039.142	283.170	544.124	816.136	284.185	131.489	1349.321	243.867	44.137	1038.468	324.719	-12.156	836.515	302.677	440.971	816.726	293.549	400.778	431.608	208.197	420.382	69.259	172.124	368.504	28.585	313.685	457.581	27.576	377.624	426.295	28.580	299.878	83.191	817.664	292.473	121.384	426.237	210.329	97.589	67.523	166.673	139.135	33.938	317.563	63.849	26.156	384.603	111.921	27.051
644	3.21500	336.620	274.210	1617.698	276.558	414.015	1348.216	229.440	484.863	1039.163	283.009	544.200	816.372	284.168	131.483	1349.324	243.930	44.131	1038.460	324.773	-12.128	836.494	302.742	440.866	816.765	293.618	400.745	431.525	208.044	420.424	69.390	171.981	368.421	28.673	313.595	457.612	27.534	377.334	426.208	28.710	299.872	83.209	817.700	292.459	121.256	426.159	210.382	97.486	67.499	166.662	139.119	33.903	317.512	63.941	26.217	384.546	111.673	27.089
645	3.22000	336.599	274.231	1617.803	276.591	414.052	1348.250	229.345	484.822	1039.169	283.035	544.122	816.126	284.267	131.465	1349.295	243.917	44.105	1038.454	324.705	-12.155	836.551	302.781	440.911	816.710	293.451	400.881	431.687	208.086	420.393	69.373	172.105	368.500	28.551	313.677	457.621	27.445	377.376	426.228	28.664	299.835	83.203	817.734	292.427	121.267	426.190	210.369	97.491	67.393	166.742	139.091	33.859	317.562	63.892	26.145	384.582	111.925	26.935
646	3.22500	336.567	274.187	1617.887	276.584	414.066	1348.228	229.376	484.846	1039.149	283.124	544.143	816.208	284.222	131.411	1349.382	243.852	44.126	1038.483	324.744	-12.091	836.516	302.776	441.162	816.693	293.573	400.843	431.622	208.148	420.430	69.331	172.164	368.499	28.679	313.674	457.585	27.430	377.372	426.250	28.652	299.855	83.195	817.579	292.414	121.289	426.173	210.377	97.638	67.508	166.776	139.076	33.758	317.661	63.883	26.001	384.509	111.919	27.068
647	3.23000	336.653	274.184	1617.803	276.619	414.056	1348.248	229.355	484.836	1039.127	283.156	544.208	816.162	284.313	131.500	1349.270	243.876	44.107	1038.500	324.735	-12.119	836.530	302.800	441.121	816.767	293.535	400.819	431.605	208.004	420.376	69.412	172.272	368.382	28.369	313.742	457.691	27.530	377.415	426.262	28.615	299.840	83.157	817.690	292.381	121.299	426.216	210.303	97.603	67.542	166.722	139.128	33.832	317.637	63.930	25.985	384.718	111.817	26.946
648	3.23500	336.709	274.245	1617.812	276.687	414.083	1348.207	229.393	484.875	1039.090	282.992	544.171	816.190	284.330	131.594	1349.303	243.866	44.147	1038.491	324.722	-12.136	836.499	302.817	441.198	816.719	293.590	400.699	431.563	207.964	420.337	69.363	172.148	368.514	28.598	313.639	457.612	27.527	377.364	426.220	28.698	299.877	83.153	817.646	292.416	121.331	426.264	210.331	97.567	67.494	166.690	139.124	33.856	317.676	63.901	26.092	384.599	111.813	27.163
649	3.24000	336.723	274.238	1617.796	276.629	414.030	1348.232	229.429	484.907	1039.158	283.047	544.207	816.217	284.352	131.510	1349.357	243.904	44.086	1038.417	324.717	-12.058	836.531	302.751	441.100	816.809	293.532	400.808	431.532	208.155	420.363	69.369	172.120	368.544	28.620	313.587	457.564	27.533	377.414	426.299	28.634	299.836	83.158	817.692	292.486	121.295	426.148	210.373	97.643	67.496	166.748	139.121	33.893	317.628	63.863	26.048	384.576	111.955	26.843
650	3.24500	336.783	274.225	1617.715	276.597	414.031	1348.282	229.414	484.875	1039.161	282.889	544.111	816.144	284.421	131.531	1349.271	243.914	44.127	1038.438	324.748	-12.129	836.452	302.690	440.947	816.791	293.694	400.662	431.637	208.003	420.386	69.402	172.166	368.415	28.494	313.646	457.600	27.516	377.433	426.230	28.627	299.877	83.194	817.610	292.429	121.307	426.295	210.300	97.623	67.567	166.719	139.119	33.813	317.604	63.879	26.089	384.447	111.898	27.081
651	3.25000	336.742	274.210	1617.782	276.553	414.068	1348.197	229.416	484.862	1039.201	283.139	544.212	816.142	284.414	131.545	1349.267	243.908	44.102	1038.479	324.779	-12.096	836.528	302.814	441.075	816.780	293.458	400.815	431.571	208.151	420.403	69.181	172.120	368.445	28.628	313.647	457.622	27.598	377.400	426.295	28.608	299.897	83.187	817.633	292.537	121.362	426.212	210.337	97.626	67.503	166.663	139.052	33.941	317.600	63.900	26.138	384.419	111.786	27.108
652	3.25500	336.826	274.241	1617.763	276.550	414.096	1348.288	229.421	484.885	1039.136	282.946	544.126	816.110	284.463	131.478	1349.302	243.932	44.064	1038.497	324.793	-12.118	836.504	302.714	441.013	816.801	293.580	400.739	431.489	208.127	420.403	69.314	172.086	368.430	28.517	313.639	457.606	27.574	377.390	426.282	28.714	299.912	83.185	817.657	292.380	121.285	426.257	210.368	97.556	67.504	166.651	139.117	33.881	317.708	63.948	25.919	384.619	111.794	27.234
653	3.26000	336.774	274.240	1617.801	276.624	414.093	1348.258	229.421	484.811	1039.222	283.016	544.189	816.178	284.348	131.493	1349.307	243.967	44.106	1038.470	324.784	-12.092	836.468	302.626	440.915	816.728	293.557	400.763	431.562	208.106	420.396	69.403	172.064	368.438	28.673	313.584	457.610	27.561	377.392	426.112	28.647	299.854	83.145	817.661	292.491	121.248	426.273	210.295	97.617	67.533	166.621	139.079	33.900	317.566	63.832	26.199	384.625	111.994	26.914
654	3.26500	336.805	274.227	1617.793	276.562	414.084	1348.208	229.366	484.805	1039.182	283.122	544.151	816.203	284.493	131.620	1349.281	243.990	44.056	1038.514	324.771	-12.138	836.427	302.730	441.085	816.736	293.715	400.613	431.540	208.067	420.338	69.283	172.067	368.464	28.628	313.646	457.601	27.494	377.463	426.269	28.657	299.911	83.157	817.612	292.420	121.293	426.240	210.369	97.575	67.508	166.641	139.069	33.955	317.567	63.878	26.100	384.846	111.957	26.933
655	3.27000	336.775	274.254	1617.754	276.610	414.097	1348.272	229.356	484.855	1039.150	283.011	544.198	816.175	284.318	131.441	1349.282	243.981	44.055	1038.461	324.839	-12.127	836.500	302.590	440.950	816.767	293.556	400.818	431.542	208.151	420.426	69.296	172.047	368.427	28.620	313.728	457.709	27.454	377.384	426.232	28.602	299.874	83.202	817.626	292.405	121.297	426.218	210.352	97.664	67.494	166.653	139.105	33.911	317.568	63.907	26.144	384.649	111.798	27.089
656	3.27500	336.809	274.246	1617.655	276.511	414.139	1348.217	229.361	484.878	1039.178	282.976	544.125	816.194	284.382	131.518	1349.298	244.007	44.031	1038.467	324.698	-12.169	836.487	302.680	441.076	816.682	293.636	400.790	431.588	208.068	420.465	69.423	172.149	368.372	28.547	313.660	457.548	27.515	377.438	426.243	28.610	299.898	83.211	817.602	292.457	121.358	426.249	210.328	97.604	67.484	166.716	139.114	33.884	317.653	63.873	25.987	384.524	111.847	27.136
657	3.28000	336.878	274.255	1617.718	276.525	414.177	1348.318	229.407	484.896	1039.158	283.029	544.231	816.173	284.480	131.639	1349.324	243.958	43.984	1038.517	324.631	-12.236	836.505	302.633	440.909	816.601	293.596	400.824	431.659	208.059	420.391	69.382	172.224	368.506	28.647	313.581	457.673	27.501	377.505	426.293	28.714	299.864	83.144	817.707	292.320	121.254	426.210	210.361	97.596	67.486	166.670	139.126	33.892	317.572	63.897	26.064	384.767	111.846	27.084
658	3.28500	336.863	274.298	1617.692	276.600	414.115	1348.265	229.319	484.821	1039.153	282.926	544.146	816.216	284.601	131.581	1349.329	243.983	43.937	1038.525	324.802	-12.169	836.500	302.898	441.142	816.740	293.507	400.733	431.607	208.116	420.392	69.329	172.158	368.506	28.640	313.744	457.629	27.522	377.365	426.231	28.688	299.915	83.166	817.609	292.604	121.310	426.066	210.344	97.632	67.612	166.696	139.020	33.876	317.666	63.891	26.108	384.604	111.855	27.001
659	3.29000	336.878	274.267	1617.680	276.551	414.149	1348.419	229.330	484.860	1039.173	282.954	544.243	816.339	284.667	131.630	1349.257	244.000	44.005	1038.530	324.753	-12.225	836.504	302.740	440.915	816.738	293.540	400.797	431.639	208.108	420.381	69.276	172.136	368.534	28.633	313.658	457.607	27.475	377.385	426.228	28.606	299.847	83.168	817.682	292.518	121.350	426.233	210.387	97.550	67.515	166.663	139.148	33.929	317.609	63.887	26.105	384.530	111.806	27.012
660	3.29500	336.971	274.244	1617.639	276.557	414.128	1348.304	229.406	484.923	1039.213	282.996	544.241	816.304	284.466	131.542	1349.299	244.022	43.991	1038.530	324.747	-12.296	836.486	302.770	441.087	816.779	293.617	400.790	431.657	207.853	420.409	69.558	172.124	368.510	28.663	313.671	457.601	27.488	377.371	426.296	28.592	299.878	83.135	817.635	292.482	121.285	426.295	210.203	97.562	67.696	166.702	139.076	33.795	317.626	63.904	26.033	384.531	111.842	27.058
