X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
16.125253	8.754846e-06	4.868040e-06	-4.227995e-06	4.094093e-06	
16.126254	1.009683e-05	1.483545e-05	-2.334949e-06	3.274504e-06	
16.127255	4.505706e-05	2.133665e-05	-5.505759e-07	1.139861e-05	
16.128255	3.554185e-05	7.986947e-06	-6.792354e-07	1.483414e-05	
16.129256	-1.577876e-05	-1.028484e-05	1.756888e-06	6.038245e-06	
16.130257	-3.251959e-05	-1.603781e-05	3.840379e-06	2.399053e-06	
16.131258	-2.598933e-05	7.915679e-06	3.995163e-06	-7.115384e-06	
16.132259	-3.136896e-05	3.944666e-05	2.446854e-06	-2.754097e-05	
16.133260	-2.201089e-05	1.961749e-05	1.106958e-06	-2.312604e-05	
16.134261	-5.392748e-07	-2.583820e-05	-5.272954e-07	3.590985e-06	
16.135262	2.048027e-06	-3.237737e-05	-2.077565e-06	9.458807e-06	
16.136263	2.816042e-06	-2.677823e-05	-2.172408e-07	-2.269776e-06	
16.137264	1.455339e-05	-2.927959e-05	9.511230e-07	-6.144986e-06	
16.138265	1.568241e-05	-1.629247e-05	-5.030115e-07	-2.641076e-06	
16.139266	1.225739e-05	-5.958999e-07	9.906118e-07	7.368824e-06	
16.140267	2.710869e-05	9.973269e-06	2.154243e-06	1.313920e-05	
16.141268	3.172559e-05	1.403259e-05	-2.768155e-06	3.137572e-06	
16.142269	8.626877e-06	4.300755e-06	-4.081168e-06	-4.329806e-06	
16.143270	2.006191e-06	-1.059887e-05	1.395174e-07	4.845292e-06	
16.144271	1.112761e-05	-1.572746e-05	7.670986e-07	6.352202e-06	
16.145272	8.521525e-06	8.834533e-07	6.354203e-07	-1.542717e-05	
16.146273	-3.240863e-06	1.371731e-05	-1.013329e-06	-2.260439e-05	
16.147274	-2.469538e-05	9.556076e-06	-2.131425e-06	-3.587517e-06	
16.148275	-2.503422e-05	9.377612e-06	-5.404984e-08	1.988981e-06	
16.149276	1.666721e-05	6.241465e-06	-3.776090e-06	-6.476334e-06	
16.150276	3.801090e-05	5.168181e-06	-4.365829e-06	-4.443792e-06	
16.151277	-4.420009e-06	1.499113e-05	1.909337e-06	3.564349e-06	
16.152278	-4.163297e-05	1.361636e-05	1.225149e-06	8.516861e-06	
16.153279	-8.776527e-06	7.818601e-06	-1.190696e-06	1.017273e-05	
16.154280	5.769096e-05	9.037383e-06	6.626183e-07	4.468442e-06	
16.155281	8.919898e-05	-3.514026e-06	2.492711e-07	-5.331047e-06	
16.156282	3.135748e-05	-1.863942e-05	-1.134700e-06	-6.755554e-06	
16.157283	-7.420658e-05	-1.065997e-05	1.993769e-06	1.246606e-06	
16.158284	-9.615866e-05	5.536539e-06	4.990181e-06	7.196128e-06	
16.159285	-3.741667e-05	6.716789e-06	1.714520e-06	5.793740e-06	
16.160286	1.624452e-07	-1.334991e-05	-1.411362e-06	4.505164e-06	
16.161287	-9.015942e-06	-2.725555e-05	4.671515e-07	3.840590e-06	
16.162288	-3.858685e-05	-4.712212e-06	2.269588e-06	-1.143379e-06	
16.163289	-2.898693e-05	2.608296e-05	2.769568e-06	1.789619e-06	
16.164290	1.764523e-05	3.101049e-05	3.720111e-06	1.048867e-05	
16.165291	1.895683e-05	2.048740e-05	2.820688e-06	7.271970e-06	
16.166292	-8.385691e-06	8.182228e-06	7.258065e-08	-3.015536e-07	
16.167293	9.288335e-06	-7.191336e-06	9.481189e-07	-1.182154e-06	
16.168294	3.327941e-05	-2.476206e-05	2.562504e-06	3.939776e-06	
16.169295	2.683926e-05	-3.840593e-05	-1.735160e-06	2.604160e-06	
16.170296	5.120172e-05	-3.723303e-05	-2.766038e-06	-4.397698e-06	
16.171296	5.676886e-05	-1.400561e-05	3.213949e-07	-7.091650e-06	
16.172297	-1.874261e-07	1.027673e-05	-2.246654e-06	-1.955148e-05	
16.173298	-2.291984e-05	1.570597e-05	-3.286814e-06	-2.346140e-05	
16.174299	-1.003321e-05	1.612897e-05	-2.934740e-06	-1.088409e-05	
16.175300	2.727719e-05	1.409138e-05	-6.128585e-06	-6.468699e-06	
16.176301	1.787088e-05	7.991948e-06	-4.329064e-06	1.380079e-06	
16.177302	-8.716497e-05	1.268327e-05	-1.819944e-06	6.356401e-06	
16.178303	-8.632028e-05	1.960121e-05	-2.496786e-06	1.476215e-06	
16.179304	-1.283470e-05	2.266633e-05	1.288905e-06	1.040887e-06	
16.180305	-1.426424e-05	1.910129e-05	2.631125e-06	1.886102e-06	
16.181306	-1.157491e-05	-2.954546e-06	-2.103495e-07	4.789544e-06	
16.182307	-1.029227e-05	-1.535892e-05	1.624185e-06	4.100731e-06	
16.183308	-2.970515e-06	-1.082911e-05	1.948818e-06	2.864198e-06	
16.184309	1.639857e-05	-1.379141e-05	2.537202e-06	5.613305e-06	
16.185310	8.017146e-06	-1.418897e-05	4.965983e-06	1.069009e-06	
16.186311	4.478633e-05	-1.451679e-05	-1.758665e-06	1.836518e-06	
16.187312	7.287884e-05	-1.379223e-05	-2.143910e-06	4.590629e-06	
16.188313	4.234444e-05	-4.136992e-06	5.447879e-06	-2.780634e-06	
16.189314	6.843088e-05	-9.508659e-06	-1.352881e-07	2.578537e-07	
16.190315	6.785057e-05	-1.984340e-05	-3.694722e-06	5.573049e-06	
16.191316	-5.442137e-05	-1.485443e-05	2.012716e-06	-6.847164e-07	
16.192316	-7.297802e-05	-6.147687e-06	1.226166e-06	5.200162e-06	
16.193317	6.001043e-05	1.041098e-05	-8.531245e-07	1.938580e-05	
16.194318	4.654943e-05	2.801898e-05	8.320466e-07	1.750317e-05	
16.195319	-1.047443e-04	1.930117e-05	8.727959e-08	1.064937e-05	
16.196320	-1.215891e-04	3.693342e-07	-2.375694e-06	4.967808e-06	
16.197321	-4.085696e-05	-1.829638e-06	-1.797461e-06	-5.376608e-07	
16.198322	-1.849375e-05	-7.580969e-06	-8.885770e-07	-5.832320e-08	
16.199323	-2.255435e-05	-1.676777e-05	-1.129557e-06	-2.067226e-05	
16.200324	-1.589732e-05	-9.397415e-06	2.821717e-06	-3.863169e-05	
16.201325	-1.323266e-05	-1.297264e-06	4.048179e-06	-1.839384e-05	
16.202326	2.306173e-06	8.978952e-06	2.577280e-07	-9.876807e-06	
16.203327	1.642599e-05	1.542775e-05	1.242365e-06	-5.173227e-06	
