X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
22.214297	-1.061834e-06	-5.429247e-05	-3.924138e-06	-1.369964e-05	
22.215298	9.218815e-06	-1.827745e-05	-1.674622e-06	-1.400541e-05	
22.216299	1.968593e-05	-1.411169e-05	-2.522811e-07	-1.408620e-05	
22.217299	1.528990e-05	5.484671e-05	-2.400154e-06	-6.224257e-06	
22.218300	1.043380e-05	1.476701e-04	-1.880827e-06	3.964781e-06	
22.219301	9.057091e-06	1.852590e-04	8.273240e-07	-9.142552e-06	
22.220302	7.154460e-06	1.442574e-04	-6.141451e-07	-1.986238e-05	
22.221303	1.065359e-05	4.419332e-05	-2.905239e-07	-1.340697e-06	
22.222304	1.166123e-05	2.921749e-05	1.942948e-07	1.551458e-05	
22.223305	6.845954e-06	6.754495e-05	-3.692513e-06	1.516143e-05	
22.224305	1.752816e-06	4.152890e-05	-4.095263e-06	1.439902e-05	
22.225306	-5.762817e-07	-1.812110e-06	-8.745459e-07	1.495919e-05	
22.226307	1.047825e-06	-4.834594e-05	1.087164e-07	8.645360e-06	
22.227308	-1.808517e-06	-1.083702e-04	1.686805e-06	7.529226e-06	
22.228309	-9.850082e-06	-7.657455e-05	3.820441e-06	1.459017e-05	
22.229310	-1.167026e-05	-1.835011e-05	3.727559e-06	1.459393e-05	
22.230311	-6.565489e-06	-5.367915e-05	3.916598e-06	3.701408e-06	
22.231311	-7.064142e-07	-7.585351e-05	3.086894e-06	-1.358768e-05	
22.232312	-2.379072e-06	-8.059840e-05	-7.119086e-08	-2.421124e-05	
22.233313	-1.234123e-05	-7.552465e-05	-2.288245e-06	-2.436112e-05	
22.234314	-1.315683e-05	-2.150287e-05	-7.787117e-07	-1.542314e-05	
22.235315	-1.770991e-06	-3.974295e-05	3.819256e-06	4.306499e-06	
22.236316	5.835098e-06	-1.371987e-04	6.230321e-06	1.377877e-05	
22.237317	3.617893e-06	-1.586679e-04	5.475503e-06	7.216770e-06	
22.238318	-2.234151e-06	-3.491317e-05	4.352586e-06	7.538751e-06	
22.239318	-3.063790e-06	7.502340e-05	3.663684e-06	1.384670e-05	
22.240319	3.741249e-07	4.551677e-05	1.949577e-06	1.172761e-05	
22.241320	5.295041e-06	-3.965607e-05	5.043392e-07	3.722699e-06	
22.242321	2.904011e-08	-3.769934e-05	8.007964e-08	-1.115902e-06	
22.243322	-9.996793e-06	1.202158e-04	-3.502419e-06	6.405889e-07	
22.244323	8.255121e-07	1.191501e-04	-3.833058e-06	9.410125e-06	
22.245324	1.344982e-06	-3.292018e-05	-2.213180e-06	2.542080e-05	
22.246324	-4.783483e-06	1.035536e-04	-2.256474e-06	2.849147e-05	
22.247325	-4.108742e-06	1.787244e-04	2.027935e-07	2.275282e-05	
22.248326	-3.090425e-05	6.111750e-06	-4.884604e-06	3.478185e-05	
22.249327	-1.107555e-05	9.711568e-06	-2.770675e-06	2.405476e-05	
22.250328	3.713530e-05	2.109322e-05	9.664396e-06	-9.843246e-06	
22.251329	1.921863e-05	-2.328834e-05	4.121434e-06	-1.964678e-05	
22.252330	9.079586e-06	4.262443e-05	-6.068756e-06	-2.566320e-05	
22.253330	2.024677e-05	3.286837e-05	-9.788777e-06	-3.601598e-05	
22.254331	1.382628e-05	-1.066913e-05	-1.266551e-05	-5.644435e-05	
22.255332	6.257238e-06	-4.453142e-06	-1.314478e-05	-7.024803e-05	
22.256333	-4.510899e-06	-2.406819e-05	-2.138214e-05	-3.994990e-05	
22.257334	-2.277008e-06	-4.213327e-05	-2.384445e-05	-2.252866e-05	
22.258335	3.237728e-06	-5.812036e-05	-6.575210e-06	-2.672336e-05	
22.259336	-2.426102e-06	-5.765101e-05	1.215994e-05	-3.726240e-06	
22.260336	-1.551501e-06	-3.482911e-05	2.263106e-05	1.149199e-05	
22.261337	-6.554523e-07	-3.278840e-05	2.031256e-05	6.645383e-06	
22.262338	-6.289552e-06	-2.361055e-05	1.380938e-05	9.301763e-06	
22.263339	-7.738006e-06	5.614601e-06	2.071789e-05	1.003546e-05	
22.264340	-6.978572e-06	2.736435e-05	1.982227e-05	8.983860e-06	
22.265341	-1.359808e-05	2.561376e-05	5.902834e-06	1.400115e-05	
22.266342	-1.447851e-05	8.152865e-06	2.756452e-06	1.367860e-05	
22.267343	-1.560721e-06	1.884879e-05	-8.356106e-08	1.334378e-05	
22.268343	9.120384e-07	3.145890e-05	-9.104226e-06	1.511179e-05	
22.269344	-5.691115e-06	8.432291e-05	-1.284775e-05	1.144128e-05	
22.270345	2.686442e-06	1.747332e-04	-1.013750e-05	1.520539e-05	
22.271346	1.760623e-05	8.073333e-05	-7.605260e-06	1.841181e-05	
22.272347	2.151852e-05	-8.022303e-05	-1.453299e-05	1.086879e-05	
22.273348	5.176899e-06	-4.173644e-05	-2.141894e-05	7.985407e-06	
22.274349	-1.654387e-05	4.011179e-05	-1.911753e-05	7.782207e-06	
22.275349	-1.498782e-05	1.400175e-05	-1.843502e-05	4.556323e-06	
22.276350	-7.898140e-06	-3.481203e-05	-2.293159e-05	1.259728e-06	
22.277351	-8.976498e-06	-2.836818e-05	-1.746019e-05	2.024190e-06	
22.278352	-4.309738e-06	-3.174226e-08	6.638002e-06	5.665669e-06	
22.279353	-6.092413e-06	4.950944e-06	1.990657e-05	4.395023e-06	
22.280354	-1.527477e-05	8.690485e-06	1.328612e-05	5.303880e-06	
22.281355	-2.075882e-05	9.342311e-06	2.184718e-05	4.418184e-06	
22.282355	-2.019672e-05	-1.689116e-06	3.617717e-05	-5.175255e-06	
22.283356	-7.397257e-07	-7.529335e-06	3.264293e-05	-6.272853e-06	
22.284357	2.131146e-05	-4.725797e-06	2.286292e-05	-2.663005e-06	
22.285358	2.046028e-05	-6.615928e-06	1.118342e-05	-6.811714e-06	
22.286359	1.022798e-05	-2.159827e-05	4.955342e-06	-8.169303e-06	
22.287360	2.246366e-06	-3.372382e-05	6.646493e-06	-4.504461e-06	
22.288361	1.670146e-06	-4.173745e-05	3.392257e-06	-1.640165e-06	
22.289362	1.137828e-05	-6.024250e-05	1.991318e-06	7.499640e-07	
22.290362	1.226554e-05	-8.687531e-05	2.389536e-06	9.021578e-07	
22.291363	1.641993e-05	-1.073704e-04	-4.237062e-06	-3.300844e-07	
22.292364	3.034522e-05	-1.156201e-04	-5.525800e-06	7.509976e-07	
22.293365	1.381601e-05	-1.076903e-04	-2.387876e-06	1.499695e-06	
22.294366	1.691734e-05	-4.701927e-05	-3.841601e-06	-9.395244e-07	
22.295367	3.778294e-05	9.364117e-05	-6.289102e-06	-2.232609e-06	
22.296368	-3.351014e-05	2.686159e-04	-9.260933e-06	3.177323e-07	
22.297368	-7.932165e-05	3.729210e-04	-8.362270e-06	-2.372917e-07	
22.298369	-9.775270e-06	3.187662e-04	-7.532720e-06	-4.782788e-06	
22.299370	1.993808e-05	1.371277e-04	-1.184111e-05	-5.263461e-06	
22.300371	2.050291e-07	-4.801821e-05	-1.156341e-05	-8.374229e-06	
22.301372	4.908063e-06	-1.694070e-04	-9.063148e-06	-1.478747e-05	
22.302373	9.771277e-06	-2.561524e-04	-7.599023e-06	-1.477275e-05	
22.303374	1.063584e-05	-3.396175e-04	-2.857925e-06	-2.094002e-05	
22.304374	1.514845e-05	-4.172549e-04	6.247590e-06	-3.129104e-05	
22.305375	-1.673411e-06	-4.693976e-04	1.868512e-05	-2.601333e-05	
22.306376	-4.169922e-05	-4.394979e-04	2.188567e-05	-1.277968e-05	
22.307377	-4.318096e-05	-2.824506e-04	1.575882e-05	-5.002956e-07	
22.308378	-6.471287e-08	-5.362324e-05	9.918558e-06	1.284136e-05	
22.309379	2.602767e-05	1.425946e-04	-4.926246e-06	2.288726e-05	
22.310380	2.138577e-05	2.643103e-04	-2.892525e-05	3.003704e-05	
22.311381	8.566830e-06	3.318824e-04	-4.774109e-05	3.045800e-05	
22.312381	2.629964e-05	3.733883e-04	-5.011644e-05	2.147405e-05	
22.313382	2.469614e-05	4.061290e-04	-2.696930e-05	1.910877e-05	
22.314383	-4.532643e-05	4.151006e-04	8.748434e-06	2.412567e-05	
22.315384	-5.312860e-05	3.622957e-04	2.428900e-05	2.422493e-05	
22.316385	-1.062153e-06	2.553689e-04	2.389947e-05	1.648821e-05	
22.317386	-1.134946e-05	1.352340e-04	3.861183e-05	3.342298e-06	
22.318387	-4.736009e-07	2.533220e-05	5.098279e-05	3.616205e-07	
22.319387	4.468592e-05	-5.763754e-05	2.945697e-05	2.226540e-07	
22.320388	1.108278e-05	-1.117341e-04	-8.750185e-06	-1.392866e-05	
22.321389	-3.922274e-05	-1.355507e-04	-3.895234e-05	-3.020303e-05	
22.322390	-3.437121e-05	-1.212428e-04	-5.464907e-05	-4.196904e-05	
22.323391	-2.227443e-05	-9.425093e-05	-4.804935e-05	-3.335021e-05	
22.324392	-1.806233e-05	-8.616335e-05	-3.286112e-05	-1.003221e-05	
22.325393	-7.810290e-06	-9.776151e-05	-4.055090e-05	-7.132574e-06	
22.326393	5.808190e-06	-1.096058e-04	-6.835399e-05	-8.745183e-06	
22.327394	1.310703e-05	-9.857597e-05	-7.590775e-05	-6.306717e-06	
22.328395	1.690548e-05	-6.258813e-05	-2.660287e-05	-8.505992e-06	
22.329396	4.698176e-05	-2.560481e-05	5.458418e-05	1.663871e-06	
22.330397	6.816958e-05	1.259859e-05	1.003402e-04	7.277543e-06	
22.331398	2.159464e-05	7.372271e-05	9.524376e-05	2.849651e-06	
22.332399	-3.409924e-05	1.174263e-04	7.325289e-05	1.312834e-05	
22.333399	-2.534664e-05	9.050765e-05	6.160866e-05	2.757333e-05	
22.334400	4.104821e-05	2.709988e-05	5.780271e-05	3.028707e-05	
22.335401	1.009208e-04	-2.321435e-05	4.710632e-05	2.380317e-05	
22.336402	1.090821e-04	-6.735489e-05	3.836657e-05	2.097521e-05	
22.337403	9.791539e-05	-1.014093e-04	3.239641e-05	2.808772e-05	
22.338404	4.501938e-05	-9.877386e-05	1.490324e-05	2.841660e-05	
22.339405	-5.345201e-05	-7.694772e-05	-3.009643e-06	1.425561e-05	
22.340406	-1.219951e-04	-4.861931e-05	-1.202689e-05	-3.450713e-06	
22.341406	-1.570984e-04	-7.580965e-06	-2.059105e-05	-1.718008e-05	
22.342407	-1.411754e-04	5.444135e-06	-2.807562e-05	-3.296308e-05	
22.343408	-1.204620e-04	-1.326620e-05	-3.071995e-05	-4.730934e-05	
22.344409	-1.442171e-04	-1.855822e-05	-3.173852e-05	-3.554790e-05	
22.345410	-8.675597e-05	-1.164404e-05	-3.182180e-05	-1.530474e-05	
22.346411	7.038365e-06	2.094942e-06	-3.071391e-05	-1.714373e-05	
22.347412	2.285664e-05	1.146514e-05	-3.296498e-05	-1.447654e-05	
22.348412	2.815480e-05	8.401343e-07	-3.698289e-05	-5.488277e-06	
22.349413	1.173432e-05	-5.832548e-06	-3.640262e-05	-1.412919e-05	
22.350414	-3.102007e-05	-1.039312e-05	-3.116986e-05	-1.986514e-05	
22.351415	-5.361180e-05	-2.078392e-05	-2.325640e-05	-1.268168e-05	
22.352416	-6.436720e-05	-1.568827e-05	-1.950481e-05	-1.020763e-05	
22.353417	1.873489e-05	4.127572e-06	-2.182105e-05	-8.576964e-06	
22.354418	1.214579e-04	1.722771e-05	-2.057280e-05	7.937407e-06	
22.355418	7.507729e-05	8.440172e-06	-1.457855e-05	2.412740e-05	
22.356419	3.034962e-05	-1.240016e-05	-2.374120e-06	2.134911e-05	
22.357420	1.001227e-04	-3.178260e-05	1.719443e-05	2.166379e-05	
22.358421	1.989014e-04	-4.790699e-05	3.086453e-05	3.515591e-05	
22.359422	2.275059e-04	-2.408213e-05	3.391438e-05	4.482217e-05	
22.360423	1.432031e-04	6.205531e-05	3.083710e-05	4.599011e-05	
22.361424	5.509472e-05	1.154825e-04	1.986076e-05	3.803130e-05	
22.362425	-9.034621e-06	7.949488e-05	1.013189e-05	2.592701e-05	
22.363425	-3.182804e-05	4.413888e-05	1.369690e-05	1.589079e-05	
22.364426	1.920357e-05	3.462839e-05	1.672781e-05	4.026793e-06	
22.365427	-4.920835e-06	1.122702e-05	1.368439e-05	-1.725850e-05	
22.366428	-8.754661e-05	-3.189522e-06	1.571462e-05	-4.613575e-05	
22.367429	-5.966634e-05	-1.183585e-05	1.195696e-05	-5.090262e-05	
22.368430	3.388417e-05	-3.598244e-05	8.159374e-06	-2.608532e-05	
22.369431	4.241935e-05	-4.642599e-05	1.464608e-05	-1.571822e-05	
22.370431	-2.402672e-05	-4.399104e-05	8.403188e-06	-2.190765e-05	
22.371432	-5.356550e-05	-5.359138e-05	-3.928338e-06	-1.595737e-05	
22.372433	-5.187085e-05	-5.163154e-05	-6.557488e-06	-3.291548e-06	
22.373434	-6.785818e-05	-2.747141e-05	-8.821734e-06	3.029797e-06	
22.374435	-8.527827e-05	9.264306e-06	-1.235287e-05	3.148908e-06	
22.375436	-9.848905e-05	6.613222e-05	-1.770599e-05	9.871499e-07	
22.376437	-1.052637e-04	1.265234e-04	-1.841902e-05	4.487504e-06	
22.377437	-8.275000e-05	1.682933e-04	-1.965258e-05	1.083134e-05	
22.378438	-6.263648e-05	1.975007e-04	-2.772233e-05	1.247385e-06	
22.379439	-4.721456e-05	2.110519e-04	-2.385422e-05	-1.138433e-05	
22.380440	2.742554e-05	1.837431e-04	-1.212693e-05	-3.981002e-06	
22.381441	1.169490e-04	1.121501e-04	-2.860222e-06	2.235550e-06	
22.382442	1.638225e-04	1.453972e-05	7.429716e-06	1.016591e-06	
22.383443	1.356697e-04	-8.871001e-05	2.062089e-05	7.597961e-06	
22.384443	-2.077610e-05	-1.664898e-04	3.465415e-05	1.377904e-05	
22.385444	-1.721854e-04	-2.136222e-04	2.926131e-05	1.173199e-05	
22.386445	-1.587416e-04	-2.429475e-04	9.631675e-06	1.592186e-06	
22.387446	-6.437052e-05	-2.406645e-04	4.090642e-06	-7.919042e-06	
22.388447	-1.347797e-05	-2.157991e-04	7.255033e-06	-6.562863e-06	
22.389448	2.489112e-05	-1.931319e-04	6.187467e-06	-8.027863e-07	
22.390449	6.242895e-05	-1.537723e-04	2.581581e-06	7.544744e-07	
22.391450	3.283007e-05	-1.051750e-04	-3.415870e-06	4.444620e-06	
22.392450	7.828462e-06	-6.826917e-05	-6.550170e-06	1.238426e-05	
22.393451	1.658936e-05	-9.402238e-06	-8.854399e-07	9.293750e-06	
22.394452	-3.057081e-05	5.333860e-05	4.172729e-06	3.962705e-06	
22.395453	-5.332832e-05	7.579567e-05	7.846535e-06	7.883663e-06	
22.396454	-3.793516e-05	8.891664e-05	1.675149e-05	2.324761e-06	
22.397455	-4.177700e-05	1.091835e-04	1.410315e-05	-8.539871e-06	
22.398456	4.296942e-05	1.146602e-04	-3.651953e-06	-8.993232e-06	
22.399456	1.196784e-04	1.067165e-04	-1.380452e-05	-5.436209e-06	
22.400457	5.898953e-05	1.036800e-04	-1.448136e-05	-9.420531e-06	
22.401458	1.484455e-05	1.090116e-04	-1.125321e-05	-1.163624e-05	
22.402459	2.840509e-05	1.115374e-04	-1.867565e-06	2.804187e-06	
22.403460	4.147568e-05	1.041463e-04	-2.009931e-07	6.778340e-06	
22.404461	5.024399e-05	8.415096e-05	-4.003183e-06	-7.377952e-06	
22.405462	2.574336e-05	6.387760e-05	9.718010e-07	-1.180768e-05	
22.406462	1.993055e-05	4.924606e-05	-1.455266e-06	-1.124411e-05	
22.407463	5.119594e-05	3.404618e-05	-9.957249e-06	-8.128605e-06	
22.408464	3.267594e-05	2.146365e-05	-2.521052e-06	8.275260e-08	
22.409465	-1.251936e-05	5.200698e-06	4.603026e-06	1.265991e-06	
22.410466	5.241079e-07	-9.155247e-06	-8.538356e-06	-3.431473e-07	
22.411467	1.302004e-05	-1.477873e-05	-1.715224e-05	1.364088e-07	
22.412468	-3.794412e-05	-2.202572e-05	-1.366718e-05	2.507416e-06	
22.413469	-3.570226e-05	-2.907728e-05	-2.153039e-05	1.208857e-05	
22.414469	1.821507e-05	-4.287385e-05	-3.036622e-05	1.259030e-05	
22.415470	1.760212e-05	-5.642648e-05	-3.894433e-05	-1.071534e-06	
22.416471	2.514731e-05	-4.764957e-05	-4.219265e-05	7.933586e-06	
22.417472	5.729737e-06	-3.918760e-05	-1.652454e-05	2.156166e-05	
22.418473	-7.433623e-05	-4.611273e-05	6.338795e-06	2.430053e-06	
22.419474	-1.058289e-04	-4.957144e-05	2.079393e-05	2.002187e-08	
22.420475	-1.089764e-04	-4.715444e-05	4.559682e-05	2.327931e-05	
22.421475	-5.720629e-05	-3.423214e-05	5.204148e-05	1.796972e-05	
22.422476	6.465445e-05	-1.433118e-05	4.181895e-05	-5.572387e-07	
22.423477	8.098815e-05	-3.249407e-06	3.315584e-05	5.621420e-06	
22.424478	-9.521223e-07	8.176484e-06	2.201427e-05	1.757010e-05	
22.425479	-2.681159e-05	1.788019e-05	1.118498e-05	8.610515e-06	
22.426480	-1.357714e-05	1.207528e-05	5.968404e-06	-1.255776e-05	
22.427481	-1.156718e-05	-1.250323e-05	6.774454e-06	-4.554215e-05	
22.428481	-2.034463e-06	-4.947566e-05	4.406107e-06	-7.413560e-05	
22.429482	3.097530e-06	-6.951762e-05	-2.930067e-06	-4.880607e-05	
22.430483	-8.067994e-06	-6.691088e-05	-4.465061e-06	6.679114e-06	
22.431484	-1.635785e-05	-6.202582e-05	-2.760204e-06	2.815956e-05	
22.432485	-1.094512e-05	-3.963689e-05	-6.436924e-06	1.512462e-05	
22.433486	2.800235e-07	-1.576545e-05	-1.213712e-05	1.164947e-05	
22.434487	2.848975e-06	-3.273109e-05	-1.145613e-05	3.463648e-05	
22.435487	9.119175e-07	-2.880648e-05	-5.386981e-06	4.950105e-05	
22.436488	-1.310054e-05	6.932303e-06	-4.860631e-06	4.565793e-05	
22.437489	-2.306400e-05	2.556703e-05	-9.754308e-06	2.575700e-05	
22.438490	3.277222e-05	9.053322e-05	-7.346625e-06	-3.786918e-06	
22.439491	9.539291e-05	1.598575e-04	-1.495311e-06	-7.255263e-06	
22.440492	6.371133e-05	1.509725e-04	-1.293429e-06	-2.644241e-05	
22.441493	4.125718e-06	1.257656e-04	-1.124965e-06	-8.635944e-05	
22.442494	-9.508722e-06	1.022033e-04	-1.849900e-06	-1.003156e-04	
22.443494	-2.678219e-05	7.038805e-05	-6.862036e-06	-5.277219e-05	
22.444495	-4.753923e-05	3.808775e-05	-1.095480e-05	-2.203826e-06	
22.445496	-3.536471e-05	1.746470e-06	-1.248980e-05	2.151669e-05	
22.446497	-3.990057e-05	-2.658941e-05	-1.195291e-05	2.115253e-05	
22.447498	-3.003235e-05	-5.403590e-05	-5.238196e-06	2.321863e-05	
22.448499	4.261737e-05	-7.080558e-05	5.351228e-06	2.379170e-05	
22.449500	1.070139e-04	-6.644737e-05	8.283504e-06	8.176348e-06	
22.450500	1.050876e-04	-7.072140e-05	7.721309e-06	1.644392e-06	
22.451501	6.192903e-06	-8.357828e-05	1.113738e-05	1.833900e-05	
22.452502	-5.921513e-05	-8.522194e-05	7.826185e-06	2.349280e-05	
22.453503	-9.143898e-06	-8.309493e-05	1.523418e-06	2.312065e-06	
22.454504	3.438268e-06	-7.433244e-05	4.694894e-06	-6.691112e-06	
22.455505	5.038836e-06	-5.075517e-05	7.589820e-06	-6.414756e-06	
22.456506	7.085557e-06	-3.113983e-05	3.181478e-06	-2.314261e-05	
22.457506	-5.091197e-05	-2.427182e-05	-7.049581e-07	-2.703485e-05	
22.458507	-5.390116e-05	-1.986808e-05	-1.217955e-06	-2.541582e-06	
22.459508	-3.597567e-05	-1.282333e-05	-1.159251e-06	2.870973e-05	
22.460509	-4.057121e-05	4.367886e-06	-4.358165e-07	5.039839e-05	
22.461510	-3.403263e-06	2.692248e-05	1.357437e-06	2.634604e-05	
22.462511	1.708621e-05	4.048769e-05	-7.436787e-07	-2.496580e-05	
22.463512	6.649649e-06	5.120841e-05	-3.755515e-06	-2.210694e-06	
22.464513	4.353049e-06	5.993815e-05	-5.119571e-07	5.297615e-05	
22.465513	5.045288e-06	6.043105e-05	2.127894e-06	4.697383e-05	
22.466514	7.292789e-06	6.184408e-05	1.188435e-06	3.318715e-05	
22.467515	1.564839e-05	6.090117e-05	-1.099363e-06	-3.593835e-06	
22.468516	3.334133e-05	5.060992e-05	-3.018702e-06	-4.053075e-05	
22.469517	2.156222e-05	3.792245e-05	4.251531e-07	3.416037e-05	
22.470518	-1.778204e-05	2.453288e-05	1.789928e-06	9.259763e-05	
22.471519	-4.209059e-06	1.987068e-05	-3.021179e-06	3.979325e-05	
22.472519	5.816154e-05	2.906358e-05	-5.298091e-06	-9.926428e-06	
22.473520	8.585096e-05	2.692954e-05	-3.362890e-06	-6.730728e-05	
22.474521	5.534260e-05	8.373883e-06	2.229966e-07	-1.275926e-04	
22.475522	-1.225656e-05	-2.375775e-06	2.656948e-06	-4.850485e-05	
22.476523	-4.889407e-05	-8.607207e-06	-2.693763e-07	4.643182e-05	
22.477524	-7.173033e-06	-1.805665e-05	-5.760066e-06	-7.037230e-05	
22.478525	-2.461412e-05	-2.335701e-05	-6.086298e-06	-2.046108e-04	
22.479525	-1.230953e-04	-2.520592e-05	-2.304981e-06	-1.555666e-04	
22.480526	-1.247916e-04	-1.680507e-05	2.064643e-06	-5.788884e-05	
22.481527	-5.884027e-05	-8.483795e-06	4.716333e-06	2.866474e-05	
22.482528	-6.900130e-06	-1.543471e-05	1.204587e-06	9.707320e-05	
22.483529	6.542097e-05	-1.902556e-05	-2.439115e-06	1.063097e-04	
22.484530	7.992985e-05	-1.744284e-05	-7.255137e-07	1.095391e-04	
22.485531	-5.876445e-06	-1.686136e-05	1.614476e-06	1.347430e-04	
22.486531	-2.893470e-05	-1.141967e-05	3.316783e-07	1.615841e-04	
22.487532	1.720953e-05	-7.124877e-06	-3.589161e-06	1.132999e-04	
22.488533	-1.277729e-05	-5.728682e-06	-2.632889e-06	-5.435457e-06	
22.489534	-5.366375e-05	-6.987957e-06	1.810149e-06	-5.581480e-05	
22.490535	-5.646966e-05	-7.478691e-06	3.149166e-06	-6.812253e-05	
22.491536	-2.622819e-06	-3.916659e-06	3.414472e-06	-6.170898e-05	
22.492537	1.530018e-04	3.064202e-06	4.544750e-06	5.705238e-06	
22.493538	2.013198e-04	1.038885e-05	5.292470e-06	-9.264381e-06	
22.494538	7.094594e-05	5.317864e-06	1.100220e-06	-7.823593e-05	
22.495539	-4.559865e-05	1.232921e-05	-3.933439e-06	-4.720702e-05	
22.496540	-1.027666e-04	4.438614e-05	-2.371137e-06	-3.801863e-05	
22.497541	-7.650335e-05	4.991879e-05	7.769617e-07	-1.154770e-04	
22.498542	7.607821e-07	1.916038e-05	1.338561e-06	-1.223126e-04	
22.499543	-7.541661e-06	-1.203861e-05	-2.666166e-07	-6.029726e-05	
22.500544	-3.694044e-05	-2.781705e-05	9.834901e-07	-1.766893e-05	
22.501544	-1.000776e-05	-3.055754e-05	7.058012e-06	3.921413e-05	
22.502545	3.035570e-06	-3.360619e-05	1.092909e-05	8.181833e-05	
22.503546	-2.103873e-06	-3.634487e-05	1.034734e-05	8.034923e-05	
22.504547	1.672590e-06	-3.662164e-05	7.309901e-06	8.666182e-05	
22.505548	6.821151e-06	-4.085997e-05	5.543576e-06	8.121585e-05	
22.506549	9.116816e-06	-4.202810e-05	5.517877e-06	3.954881e-05	
22.507550	7.540823e-06	-3.719904e-05	3.342858e-06	2.376881e-06	
22.508550	9.555390e-06	-3.077533e-05	2.865089e-06	6.711670e-06	
22.509551	1.250807e-05	-2.056236e-05	5.200028e-06	4.187266e-05	
22.510552	7.943901e-06	-9.183774e-06	3.269339e-06	6.734177e-05	
22.511553	1.946512e-07	-5.131936e-07	-3.306782e-07	5.621016e-05	
22.512554	-2.505220e-06	1.013600e-05	-3.307292e-07	3.861329e-05	
22.513555	-1.835938e-06	1.619310e-05	-1.645534e-07	3.679085e-05	
22.514556	-3.635227e-06	1.727325e-05	-3.537311e-06	-1.090888e-05	
22.515557	-9.179929e-06	3.233714e-05	-6.766918e-06	-7.200215e-05	
22.516557	-9.020255e-06	4.621950e-05	-8.647158e-06	-9.549049e-05	
22.517558	5.832040e-06	4.069861e-05	-1.693399e-05	-1.221096e-04	
22.518559	3.173066e-07	3.271216e-05	-1.974857e-05	-7.990344e-05	
22.519560	-1.364314e-05	2.581284e-05	-2.848707e-05	2.113312e-05	
22.520561	1.111425e-05	2.097698e-05	-6.990103e-05	4.325789e-05	
22.521562	1.252162e-05	2.309843e-05	-7.942844e-05	1.419424e-05	
22.522563	-5.999116e-06	2.332522e-05	-2.475408e-05	5.415862e-06	
22.523563	1.394469e-05	1.983238e-05	1.702980e-05	2.308566e-05	
22.524564	1.364443e-05	1.545178e-05	2.545245e-05	6.289920e-05	
22.525565	-4.494977e-06	1.205327e-05	3.252449e-05	5.974326e-05	
22.526566	-1.389713e-06	1.200833e-05	3.635597e-05	-1.403336e-05	
22.527567	-1.918311e-06	7.058520e-06	3.178891e-05	-7.089330e-05	
22.528568	-2.412066e-06	-7.139662e-06	2.437464e-05	-8.601793e-05	
22.529569	-2.694879e-06	-1.622026e-05	1.606140e-05	-9.976448e-05	
22.530569	-7.567378e-06	-1.889895e-05	9.819955e-06	-1.108116e-04	
22.531570	-5.234839e-06	-2.291403e-05	8.579351e-06	-1.016333e-04	
22.532571	-1.313875e-06	-2.726993e-05	9.046212e-06	-4.990013e-05	
22.533572	1.526678e-06	-4.570948e-05	8.682760e-06	1.258713e-05	
22.534573	7.128731e-06	-6.647231e-05	8.987768e-06	5.005726e-05	
22.535574	6.670711e-06	-5.665443e-05	7.289114e-06	7.533210e-05	
22.536575	-4.297786e-06	-2.962964e-05	3.128350e-06	8.957356e-05	
22.537575	-9.154718e-06	-6.486045e-06	2.840486e-06	9.932651e-05	
22.538576	3.348872e-07	7.071432e-06	2.160897e-06	9.396330e-05	
22.539577	5.733777e-06	9.167544e-06	1.041022e-07	6.419278e-05	
22.540578	6.013732e-07	1.469346e-05	1.892814e-06	3.413820e-05	
22.541579	-1.224277e-06	2.017394e-05	1.016891e-06	1.561407e-05	
22.542580	-1.855038e-06	1.873876e-05	7.973858e-07	9.198929e-06	
22.543581	-5.474295e-06	2.130636e-05	2.824529e-06	1.372796e-05	
22.544582	-1.864152e-06	2.471611e-05	-2.562605e-06	2.012717e-05	
22.545582	4.199648e-06	2.924198e-05	-8.152909e-06	1.461437e-05	
22.546583	3.111204e-06	2.635285e-05	-6.276230e-06	1.058727e-05	
22.547584	2.148435e-06	1.316386e-05	-6.628437e-06	5.635156e-06	
22.548585	6.674098e-06	1.418798e-05	-1.189902e-05	-4.792567e-05	
22.549586	8.665320e-06	2.265797e-05	-1.052360e-05	-1.117836e-04	
22.550587	-8.956872e-08	3.205839e-05	-3.155149e-06	-1.146058e-04	
22.551588	-1.177168e-05	4.638290e-05	2.564515e-07	-9.708825e-05	
22.552588	-1.818263e-05	4.632234e-05	1.426976e-06	-7.692442e-05	
22.553589	-2.448348e-05	3.180430e-05	3.918651e-06	-1.136909e-05	
22.554590	-2.843298e-05	1.674351e-05	5.556783e-06	5.136980e-05	
22.555591	-2.530940e-05	1.017794e-05	5.555037e-06	6.346235e-05	
22.556592	-1.935981e-05	5.905244e-06	4.431744e-06	6.666727e-05	
22.557593	-1.003528e-05	-1.119781e-05	2.152872e-06	4.791088e-05	
22.558594	3.842190e-06	-2.684289e-05	1.477155e-06	-5.327961e-06	
22.559594	1.502765e-05	-2.839751e-05	1.796998e-06	-3.142749e-06	
22.560595	1.638198e-05	-2.687060e-05	-1.647557e-06	4.820237e-05	
22.561596	1.271339e-05	-3.042335e-05	-6.290941e-06	5.463544e-05	
